case_id,mode,n,k_contexts,m_per_context,total_budget,stack_rank,descriptor_signature,local_exact_all,invariant_exact,cid,cle_residual,cle_solved,sigma_min_lift,collapse_index,stack_residual,stack_alignment,shared_aug_threshold,shared_aug_found,cid_after_aug,augmentation_gain,projection_stack_residual,projection_mean_context_residual,projection_gain,operator_status,operator_novelty,notes
op_18,drift_prone,5,3,2,6,4,n5|k3|m2|r4|b6,0,0,3.7067208922614627,3.7067208922614627,0,6.808548109392739,0.0,0.6650017294232232,0.8695824309653346,,0,0.12636802284139798,3.580352869420065,0.6650017294232232,3.6878079467918012,3.022806217368578,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_19,local_only,7,4,2,8,5,n7|k4|m2|r5|b8,1,0,4.419862851650478,4.419862851650478,0,6.684898861001484,0.0,4.847302891456679e-15,0.9999999999999991,2,1,1.120830491896282e-14,4.419862851650467,4.847302891456679e-15,2.54250074026756e-15,-2.304802151189119e-15,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_20,mixed_random,6,5,2,10,6,n6|k5|m2|r6|b10,0,0,5.934652246185061,5.934652246185061,0,6.557438524302,0.0,6.081955350368745e-15,0.9999999999999989,,0,1.1805613407159905,4.75409090546907,6.081955350368745e-15,4.074023416467987,4.0740234164679805,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_21,local_only,4,4,2,8,4,n4|k4|m2|r4|b8,1,0,4.249801181024337,4.249801181024337,0,7.3926571817638145,0.0,3.0201331455116262e-15,0.9999999999999993,2,1,4.452644910664568e-14,4.249801181024292,3.0201331455116262e-15,1.726803058936676e-15,-1.2933300865749502e-15,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_22,drift_prone,5,5,2,10,5,n5|k5|m2|r5|b10,0,0,1.2689112604382626,1.2689112604382626,0,6.823990494294184,0.0,4.611102534756203e-16,0.9999999999999998,,0,0.3198780052278556,0.949033255210407,4.611102534756203e-16,1.2471870151009525,1.247187015100952,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_23,drift_prone,4,5,2,10,4,n4|k5|m2|r4|b10,0,0,2.428818517631322,2.428818517631322,0,8.471103271825108,0.0,2.220446049250313e-15,0.9999999999999996,2,1,1.0877919644084146e-15,2.428818517631321,2.220446049250313e-15,2.4146075793505877,2.4146075793505855,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_24,drift_prone,6,4,2,8,5,n6|k4|m2|r5|b8,0,0,3.568717723688459,3.568717723688459,0,6.577320823524065,0.0,3.314219824602241,0.23966582673068682,,0,1.519635335635819,2.04908238805264,3.314219824602241,3.5508673492553022,0.23664752465306105,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_25,mixed_random,5,3,2,6,5,n5|k3|m2|r5|b6,0,0,4.700970451921952,4.700970451921952,0,4.404279138855457,0.0,1.784146017590271e-15,0.9999999999999996,,0,1.0307809018992222,3.67018955002273,1.784146017590271e-15,3.9011351495832174,3.9011351495832156,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_26,shared_exact,6,3,2,6,2,n6|k3|m2|r2|b6,1,1,3.2406343207394936e-15,3.2406343207394936e-15,1,7.134190524422101,0.0,4.93518798514289e-15,0.9999999999999992,0,1,0.0,3.2406343207394936e-15,4.93518798514289e-15,1.4936523181711914e-15,-3.441535666971699e-15,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_27,mixed_random,5,2,2,4,4,n5|k2|m2|r4|b4,0,0,5.333769513413776,5.333769513413776,0,3.059508081693877,0.0,2.810731633262958,0.42626180788396495,,0,0.9287026238665367,4.405066889547239,2.810731633262958,3.9683222302456613,1.1575905969827032,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_28,drift_prone,6,2,2,4,3,n6|k2|m2|r3|b4,0,0,2.627020872098198,2.627020872098198,0,4.657181889631326,0.0,1.5570620911624136,0.5076137333623596,,0,1.4392849632988094,1.1877359087993886,1.5570620911624136,2.6036237621142138,1.0465616709518002,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_29,shared_exact,5,2,2,4,2,n5|k2|m2|r2|b4,0,0,3.122498999199199,3.122498999199199,0,5.128575279393664,0.0,3.1224989991991987,0.28364960058878563,,0,2.447101161285992,0.6753978379132071,3.1224989991991987,3.122498999199199,4.440892098500626e-16,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_30,drift_prone,5,5,2,10,5,n5|k5|m2|r5|b10,0,0,2.4080503882008673,2.4080503882008673,0,9.258699777201128,0.0,3.367473164340296e-15,0.9999999999999993,,0,0.3624807828749732,2.045569605325894,3.367473164340296e-15,2.307492018387959,2.3074920183879555,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_31,local_only,7,4,2,8,5,n7|k4|m2|r5|b8,1,0,4.366606644912412,4.366606644912412,0,9.374779681629812,0.0,5.55666346546344e-15,0.9999999999999987,1,1,3.3056642166317897e-15,4.366606644912409,5.55666346546344e-15,2.1027690571497586e-15,-3.4538944083136814e-15,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_32,mixed_random,4,4,2,8,4,n4|k4|m2|r4|b8,0,0,1.5555510258241447,1.5555510258241447,0,5.0669282685618064,0.0,7.033998881952434e-16,0.9999999999999996,2,1,6.535819385609875e-16,1.555551025824144,7.033998881952434e-16,0.9127865760257026,0.9127865760257019,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_33,geometry_split,7,5,2,10,7,n7|k5|m2|r7|b10,0,0,6.4549382318800435,6.4549382318800435,0,13.450290256294897,0.0,4.84444134347038e-15,0.9999999999999992,1,1,2.7733362266239673e-15,6.454938231880041,4.84444134347038e-15,3.9772468356660013,3.9772468356659965,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_34,mixed_random,7,3,2,6,6,n7|k3|m2|r6|b6,0,0,5.20327517309986,5.20327517309986,0,5.948274204443679,0.0,2.2970821736247795,0.5734425489483483,,0,3.745537417321841,1.4577377557780191,2.2970821736247795,4.656195254203631,2.3591130805788514,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_35,redundant,4,4,2,8,1,n4|k4|m2|r1|b8,0,0,3.585685828003181,3.585685828003181,0,9.548977198845283e-16,0.9166666666666666,3.585685828003181,0.19821627426290622,,0,3.0,0.5856858280031809,3.585685828003181,3.585685828003181,0.0,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_36,local_only,6,4,2,8,5,n6|k4|m2|r5|b8,1,0,3.9517612014516756,3.9517612014516756,0,3.5068433881654397,0.0,3.884194229483362e-15,0.9999999999999992,2,1,7.755684626330685e-15,3.951761201451668,3.884194229483362e-15,2.0553441754143603e-15,-1.828850054069002e-15,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_37,shared_exact,4,2,2,4,2,n4|k2|m2|r2|b4,0,0,1.76889180688238,1.76889180688238,0,6.661623180450556,0.0,1.7688918068823802,0.5272437788840291,2,1,8.155417528946421e-15,1.7688918068823718,1.7688918068823802,1.76889180688238,-2.220446049250313e-16,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_38,drift_prone,6,3,2,6,4,n6|k3|m2|r4|b6,0,0,3.305883115885056,3.305883115885056,0,8.267000445547579,0.0,3.2400394745110246,0.4743961919251377,,0,1.4746826903098904,1.8312004255751655,3.2400394745110246,3.3054814619961337,0.0654419874851091,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_39,local_only,7,3,2,6,4,n7|k3|m2|r4|b6,1,0,4.707651961924216,4.707651961924216,0,4.731236990513787,0.0,4.965068306494546e-15,0.9999999999999991,1,1,2.3075552236602768e-15,4.707651961924213,4.965068306494546e-15,2.391747418982222e-15,-2.5733208875123244e-15,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_40,shared_exact,7,2,2,4,2,n7|k2|m2|r2|b4,1,1,3.0838541581108784e-15,3.0838541581108784e-15,1,7.3484692283495345,0.0,1.6050308076832566e-15,0.9999999999999998,0,1,0.0,3.0838541581108784e-15,1.6050308076832566e-15,6.280369834735101e-16,-9.769938242097466e-16,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_41,local_only,5,3,2,6,4,n5|k3|m2|r4|b6,1,0,2.076507662281587,2.076507662281587,0,3.159027226643074,0.0,1.8610729195778454e-15,0.9999999999999996,2,1,9.505791518255636e-14,2.0765076622814918,1.8610729195778454e-15,2.192924260770971e-15,3.318513411931255e-16,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_42,shared_exact,7,3,2,6,2,n7|k3|m2|r2|b6,0,0,4.27348683059409,4.27348683059409,0,5.7048988753309136,1.0,4.273486830594092,0.19238690108146828,,0,1.5718104959867516,2.7016763346073382,4.273486830594092,4.2734868305940905,-1.7763568394002505e-15,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_43,drift_prone,5,3,2,6,4,n5|k3|m2|r4|b6,0,0,0.08089586949113442,0.08089586949113442,0,5.531727683090824,0.0,0.005452169973854766,0.9988870804644279,,0,0.00584239925210924,0.07505347023902519,0.005452169973854766,0.039225826338651404,0.033773656364796636,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_44,drift_prone,7,4,2,8,5,n7|k4|m2|r5|b8,0,0,0.0900560734913418,0.0900560734913418,0,7.2300270849469355,0.0,0.001381625227370586,0.9996432659002463,,0,0.0032711298414519066,0.0867849436498899,0.001381625227370586,0.03991123806539958,0.038529612838029,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_45,local_only,5,3,2,6,4,n5|k3|m2|r4|b6,1,0,4.37263016394426,4.37263016394426,0,4.42996996509706,0.0,2.3102244613642867e-15,0.9999999999999994,2,1,4.2136026046301836e-15,4.3726301639442555,2.3102244613642867e-15,1.3651905201556544e-15,-9.450339412086323e-16,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_46,redundant,6,4,2,8,1,n6|k4|m2|r1|b8,0,0,3.8577652781340226,3.8577652781340226,0,9.284827337163775e-16,0.9491525423728814,3.8577652781340226,0.06435448702452884,,0,2.217355782608345,1.6404094955256774,3.8577652781340226,3.8577652781340217,-8.881784197001252e-16,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_47,mixed_random,5,4,2,8,5,n5|k4|m2|r5|b8,0,0,3.110577315414577,3.110577315414577,0,4.58257569495584,0.0,2.3487515263864754e-15,0.9999999999999992,,0,0.7726229056235431,2.337954409791034,2.3487515263864754e-15,2.5931218672249186,2.5931218672249163,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_48,local_only,6,2,2,4,3,n6|k2|m2|r3|b4,1,1,1.616509124176106e-15,1.616509124176106e-15,1,5.319475289204409,0.0,3.1799539635138326e-15,0.9999999999999994,0,1,0.0,1.616509124176106e-15,3.1799539635138326e-15,2.58582105631655e-15,-5.941329071972824e-16,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_49,mixed_random,4,3,2,6,4,n4|k3|m2|r4|b6,0,0,4.321943499228715,4.321943499228715,0,3.477308310576446,0.0,1.0877919644084146e-15,0.9999999999999998,,0,0.9630193812188872,3.358924118009828,1.0877919644084146e-15,2.7513705028145776,2.7513705028145767,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_50,mixed_random,4,2,2,4,4,n4|k2|m2|r4|b4,0,0,3.1317765793000305,3.1317765793000305,0,4.259800234019234,0.0,2.7420485960113413e-15,0.9999999999999992,,0,0.30645292811468744,2.825323651185343,2.7420485960113413e-15,1.880017548926526,1.8800175489265234,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_51,local_only,7,4,2,8,5,n7|k4|m2|r5|b8,1,0,5.505889972253442,5.505889972253442,0,7.511352084363673,0.0,4.895063839837866e-15,0.9999999999999991,2,1,6.157485465446498e-15,5.505889972253436,4.895063839837866e-15,2.2028928174621537e-15,-2.692171022375712e-15,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_52,local_only,6,4,2,8,5,n6|k4|m2|r5|b8,1,0,5.729987830618056,5.729987830618056,0,10.674973623028372,0.0,5.210069769990749e-15,0.9999999999999991,1,1,3.5466566184698928e-15,5.729987830618052,5.210069769990749e-15,1.90854429539633e-15,-3.301525474594419e-15,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_53,drift_prone,5,3,2,6,4,n5|k3|m2|r4|b6,0,0,2.2339906274504373,2.2339906274504373,0,7.779349220408913,0.0,1.5759997426396932,0.5248181985426399,,0,0.7297007965215198,1.5042898309289177,1.5759997426396932,2.2322833329753626,0.6562835903356694,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_54,local_only,7,3,2,6,4,n7|k3|m2|r4|b6,1,0,4.413560455642381,4.413560455642381,0,4.992817898883662,0.0,1.827657762149474e-15,0.9999999999999996,1,1,3.491487509112388e-15,4.4135604556423775,1.827657762149474e-15,2.3357557833395995e-15,5.080980211901257e-16,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_55,redundant,6,2,2,4,1,n6|k2|m2|r1|b4,0,0,1.7320508075688772,1.7320508075688772,0,2.47246058475292e-15,0.5714285714285714,1.7320508075688772,0.6307255270620806,,0,0.9636241116594315,0.7684266959094457,1.7320508075688772,1.7320508075688776,4.440892098500626e-16,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_56,local_only,4,3,2,6,4,n4|k3|m2|r4|b6,1,0,1.5815252386056131,1.5815252386056131,0,4.1788069502419205,0.0,2.220446049250313e-15,0.9999999999999994,1,1,2.025966904339278e-15,1.5815252386056111,2.220446049250313e-15,2.3545359903491894e-15,1.3408994109887633e-16,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_57,shared_exact,5,4,2,8,2,n5|k4|m2|r2|b8,0,0,2.0992137967804285,2.0992137967804285,0,5.585119647104386,0.0,2.099213796780428,0.622970072010546,,0,0.5443310539518172,1.5548827428286112,2.099213796780428,2.099213796780429,8.881784197001252e-16,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_58,geometry_split,6,2,2,4,3,n6|k2|m2|r3|b4,0,0,5.385164807134504,5.385164807134504,0,4.932571465998882,0.0,3.1401849173675502e-15,0.9999999999999994,1,1,6.705600017716362e-15,5.385164807134497,3.1401849173675502e-15,2.692582403567253,2.69258240356725,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_59,local_only,7,3,2,6,4,n7|k3|m2|r4|b6,1,0,6.0596949972841525,6.0596949972841525,0,8.844284064164388,0.0,1.51792296933262e-14,0.9999999999999976,2,1,3.607797795906347e-15,6.059694997284149,1.51792296933262e-14,2.7428030336493378e-15,-1.2436426659676862e-14,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_60,shared_exact,6,2,2,4,2,n6|k2|m2|r2|b4,0,0,3.0644606635362477,3.0644606635362477,0,8.76388643004691,0.0,3.0644606635362477,0.27769969471153433,,0,1.2733596964877696,1.791100967048478,3.0644606635362477,3.0644606635362477,0.0,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_61,local_only,5,5,2,10,5,n5|k5|m2|r5|b10,1,0,5.660452531258098,5.660452531258098,0,8.015408754669687,0.0,2.1868857395626282e-15,0.9999999999999996,2,1,6.023919126296978e-15,5.660452531258092,2.1868857395626282e-15,1.7065100893686868e-15,-4.803756501939414e-16,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_62,local_only,4,2,2,4,3,n4|k2|m2|r3|b4,1,0,4.5476457551877045,4.5476457551877045,0,5.940829977178324,0.0,2.3210366736525247e-15,0.9999999999999996,2,1,5.10702591327572e-15,4.547645755187699,2.3210366736525247e-15,5.258091714810164e-16,-1.7952275021715083e-15,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_63,drift_prone,4,4,2,8,4,n4|k4|m2|r4|b8,0,0,0.1147107846705047,0.1147107846705047,0,2.787563586021058,0.0,1.1004656964352382e-15,0.9999999999999997,,0,0.0040235034894938754,0.11068728118101083,1.1004656964352382e-15,0.04124882672325969,0.04124882672325859,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
op_64,mixed_random,5,3,2,6,5,n5|k3|m2|r5|b6,0,0,5.385679091519254,5.385679091519254,0,5.54050759066965,0.0,2.7012892057857038e-15,0.9999999999999996,,0,1.410832794962611,3.974846296556643,2.7012892057857038e-15,4.118901564411761,4.118901564411758,VALIDATED / EMPIRICAL ONLY,REDUCES TO EXISTING OCP LOGIC,CID/CLE/aug functional are useful but largely compatibility reformulations
